430,34,2011,New York Liberty,Mekia Valentine,NULL,UC Santa Barbara,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
431,35,2011,Washington Mystics,Sarah Krnjic,Pécs 2010 (Hungary),NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
432,36,2011,Seattle Storm,Krystal Thomas,NULL,Duke,7,176,3.6,0.051,16.2,3.6,4.9,0.5
433,1,2010,Connecticut Sun,Tina Charles,NULL,UConn,12,391,42.2,0.134,32.2,18.2,9.3,2.2
434,2,2010,Minnesota Lynx,Monica Wright,NULL,Virginia,7,177,5.3,0.064,18.5,7.3,2.2,1.6
435,3,2010,Minnesota Lynx,Kelsey Griffin,NULL,Nebraska,5,164,7.3,0.099,18.0,4.9,4.2,0.8
436,4,2010,Chicago Sky,Epiphanny Prince,NULL,Rutgers University,13,305,29.8,0.168,23.2,11.0,2.3,2.6
437,5,2010,San Antonio Silver Stars,Jayne Appel-Marinelli,NULL,Stanford,7,219,10.2,0.092,20.3,4.0,6.1,1.5
438,6,2010,Washington Mystics,Jacinta Monroe,NULL,Florida State,2,21,0.2,0.045,6.6,1.7,1.0,0.2
439,7,2010,Connecticut Sun,Danielle McCray,NULL,Kansas,3,80,1.3,0.047,13.9,4.6,2.0,1.1
440,8,2010,Los Angeles Sparks,Andrea Riley,NULL,Oklahoma State,3,73,-1.9,-0.078,13.0,4.4,0.9,1.4
441,9,2010,Atlanta Dream,Chanel Mokango,NULL,Mississippi State,1,21,-0.2,-0.126,3.4,0.4,0.6,0.0
442,10,2010,Seattle Storm,Alison Lacey,NULL,Iowa State,1,21,-0.3,-0.073,6.9,0.8,0.8,0.5
443,11,2010,Indiana Fever,Jene Morris,NULL,San Diego State,2,34,0.3,0.037,8.2,2.6,0.7,0.4
444,12,2010,Los Angeles Sparks,Bianca Thomas,NULL,Ole Miss,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
445,13,2010,New York Liberty,Kalana Greene,NULL,UConn,6,167,5.6,0.072,18.6,4.3,2.5,1.2
446,14,2010,Washington Mystics,Jenna Smith,NULL,Illinois,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
447,15,2010,Connecticut Sun,Allison Hightower,NULL,LSU,6,125,3.8,0.063,19.3,6.1,1.8,1.6
448,16,2010,New York Liberty,Ashley Houts,NULL,Georgia,1,20,0.2,0.078,5.5,0.9,0.7,0.5
449,17,2010,San Antonio Silver Stars,Alysha Clark,NULL,Middle Tennessee,10,302,20.6,0.117,23.2,7.0,3.5,1.5
450,18,2010,Washington Mystics,Shanavia Dowdell,NULL,Louisiana Tech,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
451,19,2010,Tulsa Shock,Amanda Thompson,NULL,Oklahoma,2,28,0.2,0.029,8.0,1.7,2.0,0.5
452,20,2010,Los Angeles Sparks,Angel Robinson,NULL,Georgia,3,64,1.0,0.060,10.2,2.6,2.6,0.4
453,21,2010,Atlanta Dream,Brigitte Ardossi,NULL,Georgia Tech,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
454,22,2010,Seattle Storm,Tanisha Smith,NULL,Texas A&M,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
455,23,2010,Indiana Fever,Armelie Lumanu,NULL,Mississippi State,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
456,24,2010,Phoenix Mercury,Tyra Grant,NULL,Penn State,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
457,25,2010,New York Liberty,Cory Montgomery,NULL,Nebraska,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
458,26,2010,Minnesota Lynx,Gabriela Marginean,NULL,Drexel,1,4,0.0,-0.095,3.0,0.5,1.0,0.3
459,27,2010,Connecticut Sun,Johannah Leedham,NULL,Franklin Pierce University,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
460,28,2010,Chicago Sky,Abi Olajuwon,NULL,Oklahoma,2,22,-0.4,-0.123,5.9,1.0,0.7,0.1
461,29,2010,San Antonio Silver Stars,Alexis Rack,NULL,Mississippi State,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
462,30,2010,Washington Mystics,Alexis Gray-Lawson,NULL,California,2,46,-0.2,-0.011,13.6,4.1,1.3,1.3
463,31,2010,Tulsa Shock,Vivian Frieson,NULL,Gonzaga,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
464,32,2010,Los Angeles Sparks,Rashidat Junaid,NULL,Rutgers University,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
465,33,2010,Atlanta Dream,Brittainey Raven,NULL,Texas,1,23,0.0,-0.008,5.4,1.5,0.9,0.4
466,34,2010,Seattle Storm,Tijana Krivacevic,Hungary,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
467,35,2010,Indiana Fever,Joy Cheek,NULL,Duke,2,10,-0.1,-0.093,5.0,1.8,0.6,0.1
468,36,2010,Phoenix Mercury,Nyeshia Stevenson,NULL,Oklahoma,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
469,1,2009,Atlanta Dream,Angel McCoughtry,NULL,Louisville,13,311,37.6,0.173,28.0,18.6,5.0,2.9
470,2,2009,Washington Mystics,Marissa Coleman,NULL,Maryland,10,319,9.8,0.058,21.0,6.7,3.1,1.3
471,3,2009,Chicago Sky,Kristi Toliver,NULL,Maryland,13,369,30.9,0.122,27.4,12.0,2.2,3.5
472,4,2009,Minnesota Lynx,Renee Montgomery,NULL,UConn,11,364,19.8,0.092,23.6,9.7,1.7,3.1
473,5,2009,Phoenix Mercury,DeWanna Bonner,NULL,Auburn,13,422,51.7,0.162,30.3,14.7,6.2,2.3
474,6,2009,Indiana Fever,Briann January,NULL,Arizona State,14,393,17.5,0.069,25.8,7.8,1.7,3.4
475,7,2009,Sacramento Monarchs,Courtney Paris,NULL,Oklahoma,10,297,15.9,0.136,15.8,4.7,5.4,0.7
476,8,2009,New York Liberty,Kia Vaughn,NULL,Rutgers University,13,386,11.9,0.067,18.5,5.9,4.2,0.8
477,9,2009,Minnesota Lynx,Quanitra Hollingsworth,NULL,VCU,5,124,1.9,0.050,12.2,3.6,3.2,0.2
478,10,2009,Connecticut Sun,Chante Black,NULL,Duke,4,97,1.7,0.044,15.6,3.8,4.2,0.4
479,11,2009,Detroit Shock,Shavonte Zellous,NULL,Pitt,12,363,20.2,0.101,21.9,8.5,2.7,1.9
480,12,2009,Seattle Storm,Ashley Walker,NULL,California,4,25,-0.4,-0.085,7.0,1.5,1.7,0.4
481,13,2009,Los Angeles Sparks,Lindsay Wisdom-Hylton,NULL,Purdue,4,124,2.2,0.062,11.4,3.2,2.4,0.6
482,14,2009,San Antonio Silver Stars,Megan Frazee,NULL,Liberty,2,39,0.8,0.073,10.9,4.7,2.7,0.4
483,15,2009,Minnesota Lynx,Rashanda McCants,NULL,UNC,2,57,0.0,0.002,15.0,4.8,2.1,0.9
484,16,2009,Chicago Sky,Danielle Gant,NULL,Texas A&M,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
485,17,2009,Connecticut Sun,Lyndra Littles,NULL,Virginia,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
486,18,2009,Detroit Shock,Britany Miller,NULL,Florida State,1,1,0.0,-0.041,8.0,0.0,0.0,0.0
487,19,2009,Indiana Fever,Christina Wirth,NULL,Vanderbilt,1,21,0.2,0.063,5.8,1.0,0.7,0.6
488,20,2009,Sacramento Monarchs,Whitney Boddie,NULL,Auburn,1,4,0.0,0.002,2.3,0.5,0.0,0.0
489,21,2009,New York Liberty,Abby Waner,NULL,Duke,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
490,22,2009,Los Angeles Sparks,Ashley Paris,NULL,Oklahoma,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
491,23,2009,Washington Mystics,Camille LeNoir,NULL,USC,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
492,24,2009,Washington Mystics,Jelena Milovanovic,MKB Euroleasing,NULL,1,16,0.1,0.021,11.3,4.4,1.5,0.6
493,25,2009,Atlanta Dream,Shalee Lehning,NULL,Kansas State,3,85,2.1,0.049,20.0,3.1,2.3,3.8
494,26,2009,San Antonio Silver Stars,Sonja Petrovic,Serbia,NULL,2,61,1.2,0.054,15.0,5.0,2.2,0.8
495,27,2009,Atlanta Dream,Jessica Morrow,NULL,Baylor,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
496,28,2009,Washington Mystics,Josephine Owino,NULL,Union University,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
497,29,2009,Chicago Sky,Jennifer Risper,NULL,Vanderbilt,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
498,30,2009,Minnesota Lynx,Emily Fox,NULL,Minnesota,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
499,31,2009,Phoenix Mercury,Sha Brooks,NULL,Florida,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
500,32,2009,Indiana Fever,Danielle Campbell,NULL,Purdue,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
501,33,2009,Sacramento Monarchs,Morgan Warburton,NULL,Utah,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
502,34,2009,Phoenix Mercury,Jessica Adair,NULL,George Washington,3,51,1.5,0.119,9.9,3.6,2.7,0.3
503,35,2009,Los Angeles Sparks,Britney Jordan,NULL,Texas A&M University-Commerce,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
504,36,2009,Connecticut Sun,Alba Torrens,Real Club Celta Indepo (Spain),NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
505,37,2009,Detroit Shock,Tanae Davis-Cain,NULL,Florida State,1,1,-0.1,-0.531,4.0,2.0,2.0,0.0
506,38,2009,Seattle Storm,Mara Freshour,NULL,Florida State,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
507,39,2009,San Antonio Silver Stars,Candyce Bingham,NULL,Louisville,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
508,1,2008,Los Angeles Sparks,Candace Parker,NULL,Tennessee,15,392,62.2,0.207,30.7,16.4,8.6,4.0
509,2,2008,Chicago Sky,Sylvia Fowles,NULL,LSU,15,408,73.5,0.239,30.2,15.7,9.8,1.1
510,3,2008,Minnesota Lynx,Candice Wiggins,NULL,Stanford,8,221,12.0,0.098,22.3,8.6,2.4,1.9
511,4,2008,Detroit Shock,Alexis Hornbuckle,NULL,Tennessee,6,187,2.0,0.023,19.0,4.6,3.2,1.8
512,5,2008,Houston Comets,Matee Ajavon,NULL,Rutgers University,10,323,4.0,0.029,17.4,6.9,1.8,1.8
513,6,2008,Washington Mystics,Crystal Langhorne,NULL,Maryland,13,406,34.4,0.132,25.7,10.9,6.0,1.1
514,7,2008,New York Liberty,Essence Carson,NULL,Rutgers University,13,367,11.8,0.064,20.1,7.2,2.3,1.2
515,8,2008,Atlanta Dream,Tamera Young,NULL,James Madison University,12,372,6.7,0.033,22.0,7.1,3.9,1.5
516,9,2008,Connecticut Sun,Amber Holt,NULL,Middle Tennessee,5,140,4.2,0.058,20.8,6.9,2.9,1.8
517,10,2008,Sacramento Monarchs,Laura Harper,NULL,Maryland,2,67,1.9,0.076,15.2,5.0,3.7,0.5
518,11,2008,Detroit Shock,Tasha Humphrey,NULL,Georgia,2,58,2.3,0.103,15.8,7.2,3.2,0.7
519,12,2008,Connecticut Sun,Ketia Swanier,NULL,UConn,5,153,-1.3,-0.030,11.5,2.5,1.4,1.7
520,13,2008,Phoenix Mercury,LaToya Sanders,NULL,UNC,7,155,11.4,0.167,17.6,5.7,4.5,1.0
521,14,2008,New York Liberty,Erlana Larkins,NULL,UNC,9,247,20.2,0.158,20.7,5.9,5.4,1.5
522,15,2008,Los Angeles Sparks,Shannon Bobbitt,NULL,Tennessee,4,118,0.1,0.002,14.9,3.2,1.4,2.2
523,16,2008,Minnesota Lynx,Nicky Anosike,NULL,Tennessee,5,139,12.5,0.134,26.8,8.9,6.6,1.7
524,17,2008,Houston Comets,Erica White,NULL,LSU,2,36,0.4,0.034,12.3,3.4,1.4,1.4
525,18,2008,Detroit Shock,Olayinka Sanni,NULL,West Virginia,3,76,0.5,0.030,9.2,3.3,1.7,0.3
526,19,2008,Chicago Sky,Quianna Chaney,NULL,LSU,1,28,-0.2,-0.039,8.6,2.4,1.0,0.9
527,20,2008,Washington Mystics,Lindsey Pluimer,NULL,UCLA,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
528,21,2008,San Antonio Silver Stars,Chioma Nnamaka,NULL,Georgia Tech,1,12,-0.2,-0.110,7.0,1.3,1.0,0.2
529,22,2008,Seattle Storm,Allie Quigley,NULL,DePaul,14,347,18.9,0.097,22.4,10.9,2.0,2.0
530,23,2008,Connecticut Sun,Jolene Anderson,NULL,Wisconsin,1,24,0.1,0.006,15.3,4.0,2.4,1.1
531,24,2008,Atlanta Dream,Morenike Atunrase,NULL,Texas A&M,1,33,0.0,-0.004,10.5,2.2,1.5,0.7
532,25,2008,Phoenix Mercury,Leilani Mitchell,NULL,Utah,13,398,21.0,0.095,22.2,6.6,2.1,3.0
533,26,2008,Indiana Fever,Khadijah Whittington,NULL,NC State,2,25,0.4,0.072,8.4,2.2,1.6,0.3
534,27,2008,New York Liberty,Wanisha Smith,NULL,Duke,1,1,0.0,NULL,0.0,0.0,0.0,0.0
535,28,2008,Detroit Shock,Natasha Lacy,NULL,Texas-El Paso,5,79,0.4,0.015,13.6,4.4,2.1,1.8
536,29,2008,Los Angeles Sparks,Sharnee Zoll,NULL,Virginia,2,25,-0.3,-0.061,8.6,1.1,0.7,1.4
537,30,2008,Minnesota Lynx,Charde Houston,NULL,UConn,7,206,6.2,0.066,18.3,8.7,3.3,1.2
538,31,2008,Houston Comets,Crystal Kelly,NULL,Western Kentucky,3,93,3.6,0.123,12.5,4.8,2.1,0.4
539,32,2008,Atlanta Dream,Danielle Hood,NULL,University of Hartford,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
540,33,2008,Chicago Sky,Angela Tisdale,NULL,Baylor,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
541,34,2008,Washington Mystics,Krystal Vaughn,NULL,VCU,1,15,-0.4,-0.228,5.2,0.8,1.0,0.0
542,35,2008,New York Liberty,Alberta Auguste,NULL,Tennessee,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
543,36,2008,Seattle Storm,Kimberly Beck,NULL,George Washington,1,17,0.4,0.151,5.5,1.0,0.7,0.4
544,37,2008,Connecticut Sun,Lauren Ervin,NULL,Arkansas,1,8,0.0,0.029,7.0,2.0,1.6,0.0
545,38,2008,Sacramento Monarchs,A'Quonesia Franklin,NULL,Texas A&M,2,36,0.0,-0.004,10.3,1.5,1.3,1.7
546,39,2008,San Antonio Silver Stars,Alex Anderson,NULL,Chattanooga,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
547,40,2008,Sacramento Monarchs,Izabela Piekarska,NULL,Texas-El Paso,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
548,41,2008,Phoenix Mercury,Marscilla Packer,NULL,Ohio State,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
549,42,2008,Detroit Shock,Val Berezhynska,NULL,Rice University,1,2,-0.1,-0.363,3.0,0.0,0.0,0.0
550,43,2008,Sacramento Monarchs,Charel Allen,NULL,Notre Dame,1,6,0.0,-0.033,8.2,2.7,1.0,0.5
551,1,2007,Phoenix Mercury,Lindsey Harding,NULL,Duke,9,270,14.3,0.074,28.7,9.8,2.9,4.0
552,2,2007,San Antonio Silver Stars,Jessica Davenport,NULL,Ohio State,6,174,8.0,0.132,13.9,6.6,3.1,0.4
553,3,2007,Chicago Sky,Armintie Herrington,NULL,Ole Miss,9,290,14.4,0.092,21.5,5.9,3.3,2.0
554,4,2007,Minnesota Lynx,Noelle Quinn,NULL,UCLA,12,382,9.4,0.049,20.1,4.8,2.6,2.3
555,5,2007,New York Liberty,Tiffany Jackson-Jones,NULL,Texas,9,225,5.6,0.055,18.3,6.2,4.5,0.9
556,6,2007,Washington Mystics,Bernice Mosby,NULL,Baylor,3,76,0.9,0.060,8.3,2.3,2.2,0.2
557,7,2007,Seattle Storm,Katie Gearlds,NULL,Purdue,3,87,2.9,0.102,13.2,4.4,1.4,0.6
558,8,2007,Houston Comets,Ashley Shields,NULL,Southwest Tennessee Community College,2,36,-1.0,-0.114,10.0,4.5,1.0,0.6
559,9,2007,Indiana Fever,Alison Bales,NULL,Duke,4,116,6.8,0.142,16.4,4.1,3.9,0.7
560,10,2007,Chicago Sky,Carla Thomas,NULL,Vanderbilt,1,17,0.3,0.087,7.2,2.5,1.6,0.2
561,11,2007,Detroit Shock,Ivory Latta,NULL,UNC,11,323,17.5,0.090,24.2,10.7,1.7,2.7
562,12,2007,Connecticut Sun,Kamesha Hairston,NULL,Temple,1,17,0.0,-0.002,8.7,1.9,1.8,0.4
563,13,2007,Connecticut Sun,Sandrine Gruda,Valenciennes (France),NULL,6,133,4.5,0.075,18.0,7.6,3.8,0.9
564,14,2007,Houston Comets,Dee Davis,NULL,Vanderbilt,1,3,-0.2,-0.342,6.3,2.0,0.0,0.0
565,15,2007,Minnesota Lynx,Shay Murphy,NULL,USC,9,225,7.9,0.112,12.6,4.7,2.4,0.7
566,16,2007,New York Liberty,Shay Doron,NULL,Maryland,1,7,0.0,0.029,5.0,1.4,0.4,0.0
567,17,2007,San Antonio Silver Stars,Camille Little,NULL,UNC,13,431,21.7,0.081,24.8,8.2,4.2,1.4
568,18,2007,Phoenix Mercury,Tyresa Smith,NULL,University of Delaware,1,1,0.0,-0.002,7.0,1.0,2.0,0.0
569,19,2007,Washington Mystics,Megan Vogel,NULL,South Dakota State,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
570,20,2007,Chicago Sky,Stephanie Raymond,NULL,Northern Illinois,1,20,0.0,-0.006,9.0,3.1,0.7,1.4
571,21,2007,Sacramento Monarchs,Jessica Dickson,NULL,South Florida,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
572,22,2007,Indiana Fever,Lyndsey Medders,NULL,Iowa State,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
573,23,2007,Minnesota Lynx,Brooke Smith,NULL,Stanford,3,47,0.9,0.092,8.7,2.2,2.1,0.3
574,24,2007,Minnesota Lynx,Kathrin Ress,NULL,Boston College,1,28,-0.2,-0.028,12.4,3.0,2.5,0.6
575,25,2007,Los Angeles Sparks,Sidney Spencer,NULL,Tennessee,5,144,5.6,0.113,13.6,4.9,1.9,0.6
576,26,2007,Connecticut Sun,Cori Chambers,NULL,Georgia,1,1,-0.1,-2.948,1.0,0.0,0.0,0.0
577,27,2007,Chicago Sky,Jenna Rubino,NULL,DePaul,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
578,28,2007,Phoenix Mercury,Leah Rush,NULL,Oklahoma,1,2,-0.1,-0.244,6.0,1.5,0.0,0.0
579,29,2007,New York Liberty,Martina Weber,NULL,Iona College,1,2,-0.1,-0.595,2.0,0.0,0.5,0.0
580,30,2007,San Antonio Silver Stars,Nare Diawara,NULL,Virginia Tech,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
581,31,2007,Phoenix Mercury,Chrissy Givens,NULL,Middle Tennessee,1,3,-0.1,-0.206,3.3,0.7,0.0,0.7
582,32,2007,Washington Mystics,Gillian Goring,NULL,NC State,1,21,0.7,0.176,7.4,2.6,2.0,0.1
583,33,2007,Seattle Storm,Brandie Hoskins,NULL,Ohio State,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
584,34,2007,Houston Comets,Kristen Newlin,NULL,Stanford,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
585,35,2007,Indiana Fever,Ashley Key,NULL,NC State,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
586,36,2007,Sacramento Monarchs,Meg Bulger,NULL,West Virginia,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
587,37,2007,Phoenix Mercury,Emily Westerberg,NULL,Arizona State,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
588,38,2007,Los Angeles Sparks,Amanda Brown,NULL,Penn State,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
589,39,2007,Connecticut Sun,Kiera Hardy,NULL,Nebraska,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
590,1,2006,Minnesota Lynx,Seimone Augustus,NULL,LSU,15,391,41.9,0.149,28.8,15.4,3.1,2.3
591,2,2006,Phoenix Mercury,Cappie Pondexter,NULL,Rutgers University,13,416,37.6,0.118,30.7,16.4,3.7,3.8
592,3,2006,Charlotte Sting,Monique Currie,NULL,Duke,13,411,29.3,0.120,23.7,10.3,4.1,1.8
593,4,2006,San Antonio Silver Stars,Sophia Young-Malcolm,NULL,Baylor,9,301,34.7,0.150,30.8,14.3,6.0,1.8
594,5,2006,Los Angeles Sparks,Lisa Willis,NULL,UCLA,4,84,2.5,0.097,12.1,4.5,1.6,0.4
595,6,2006,Chicago Sky,Candice Dupree,NULL,Temple,16,494,44.2,0.117,30.7,14.0,6.4,1.8
596,7,2006,Minnesota Lynx,Shona Thorburn,NULL,Utah,2,24,-0.6,-0.154,6.3,0.8,0.8,0.8
597,8,2006,Washington Mystics,Tamara James,NULL,Miami (FL),2,52,1.6,0.114,10.7,4.3,1.3,0.7
598,9,2006,Indiana Fever,La'Tangela Atkinson,NULL,UNC,4,68,0.7,0.037,11.2,2.6,2.2,0.7
599,10,2006,Charlotte Sting,Tye'sha Fluker,NULL,Tennessee,3,78,-0.5,-0.027,8.9,2.4,1.6,0.3
600,11,2006,Seattle Storm,Barbara Turner,NULL,UConn,4,97,5.1,0.121,17.4,6.3,2.6,1.4
601,12,2006,New York Liberty,Sherill Baker,NULL,Georgia,4,75,0.7,0.023,16.5,6.9,2.0,1.7
602,13,2006,Sacramento Monarchs,Kim Smith,NULL,Utah,3,55,-0.1,-0.009,8.4,1.9,1.0,0.5
603,14,2006,Sacramento Monarchs,Scholanda Dorrell,NULL,LSU,7,222,1.5,0.015,17.7,6.6,1.5,0.8
604,15,2006,Houston Comets,Ann Strother,NULL,UConn,3,41,0.5,0.076,6.5,2.0,0.7,0.3
605,16,2006,San Antonio Silver Stars,Shanna Zolman,NULL,Tennessee,4,117,2.6,0.054,16.3,7.9,1.2,1.0
606,17,2006,Detroit Shock,Ambrosia Anderson,NULL,BYU,1,4,0.0,-0.110,2.5,0.0,1.0,0.0
607,18,2006,Phoenix Mercury,Liz Moeggenberg,NULL,Michigan State,2,50,-0.3,-0.022,9.6,1.9,1.5,0.5
608,19,2006,Washington Mystics,Nikki Blue,NULL,UCLA,5,111,0.3,0.010,11.8,2.7,1.3,1.6
609,20,2006,Chicago Sky,Jennifer Harris,NULL,Washburn University,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
610,21,2006,Phoenix Mercury,Mistie Bass,NULL,Duke,10,285,12.6,0.124,14.3,4.6,3.1,0.7
611,22,2006,Los Angeles Sparks,Willnett Crockett,NULL,UConn,1,5,0.1,0.098,8.2,1.8,2.2,0.0
612,23,2006,New York Liberty,Brooke Queenan,NULL,Boston College,2,12,-0.3,-0.265,3.8,0.3,0.3,0.2
613,24,2006,Houston Comets,Renae Camino,AIS (Australia),NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
614,25,2006,Seattle Storm,Dalila Eshe,NULL,Florida,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
615,26,2006,Indiana Fever,Kasha Terry,NULL,Georgia Tech,3,41,-0.8,-0.077,9.9,3.1,2.4,0.3
616,27,2006,Charlotte Sting,LaToya Bond,NULL,Missouri,2,66,-0.4,-0.016,14.1,4.0,1.2,1.5
617,28,2006,Connecticut Sun,Debbie Merrill,NULL,Ohio State,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
618,29,2006,Houston Comets,Tiffany Stansbury,NULL,NC State,3,39,0.6,0.050,12.1,3.6,3.5,0.4
619,30,2006,San Antonio Silver Stars,Khara Smith,NULL,DePaul,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
620,31,2006,Minnesota Lynx,Megan Duffy,NULL,Notre Dame,3,42,0.0,-0.002,11.5,2.9,0.9,1.1
621,32,2006,Phoenix Mercury,Crystal Smith,NULL,Iowa,3,78,1.0,0.030,16.3,4.5,1.3,1.5
622,33,2006,Washington Mystics,Mariam Sy,NULL,Oklahoma City University,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
623,34,2006,Chicago Sky,Kerri Gardin,NULL,Virginia Tech,4,120,1.7,0.040,14.4,3.2,3.0,1.0
624,35,2006,Detroit Shock,Zane Tamane,NULL,Western Illinois University,2,18,0.2,0.062,6.5,1.6,1.7,0.1
625,36,2006,Los Angeles Sparks,Tiffany Porter-Talbert,NULL,Western Kentucky,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
626,37,2006,New York Liberty,Christelle N'Garsanet,NULL,Missouri,1,15,-0.3,-0.116,6.1,1.8,1.2,0.3
627,38,2006,Indiana Fever,Jessica Foley,NULL,Duke,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
628,39,2006,Seattle Storm,Erin Grant,NULL,Texas Tech,1,17,0.2,0.047,12.4,1.5,1.1,2.2
629,40,2006,Indiana Fever,Marina Kuzina,Nadezhda Orenburg (Russia),NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
630,41,2006,Sacramento Monarchs,Lamisha Augustine,NULL,San Jose State,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
631,42,2006,Connecticut Sun,Marita Payne,NULL,Auburn,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
632,1,2005,Charlotte Sting,Janel McCarville,NULL,Minnesota,9,286,20.3,0.133,21.3,7.7,4.4,1.9
633,2,2005,Indiana Fever,Tan White,NULL,Mississippi State,10,320,10.9,0.061,22.1,8.1,2.4,1.8
634,3,2005,Phoenix Mercury,Sandora Irvin,NULL,TCU,6,111,1.0,0.049,7.1,1.7,2.0,0.3
635,4,2005,San Antonio Silver Stars,Kendra Wecker,NULL,Kansas State,4,58,-0.3,-0.017,12.2,3.7,1.8,1.0
636,5,2005,Houston Comets,Sancho Lyttle,NULL,Houston,15,392,35.7,0.152,23.9,8.9,6.6,1.5
637,6,2005,Washington Mystics,Temeka Johnson,NULL,LSU,11,327,10.9,0.055,24.3,8.0,2.7,4.2
638,7,2005,Detroit Shock,Kara Braxton,NULL,Georgia,10,297,8.6,0.071,16.4,7.6,4.7,0.9
639,8,2005,Connecticut Sun,Katie Mattera,NULL,Liberty,5,150,5.1,0.088,15.4,6.7,4.7,0.3
640,9,2005,Sacramento Monarchs,Kristin Haynie,NULL,Michigan State,5,160,1.7,0.030,14.1,3.5,1.6,1.8
641,10,2005,New York Liberty,Loree Moore,NULL,Tennessee,5,155,5.1,0.050,26.2,6.0,3.5,3.7
642,11,2005,Minnesota Lynx,Kristen Mann,NULL,UC Santa Barbara,6,130,3.0,0.052,17.9,5.0,2.4,1.3
643,12,2005,Seattle Storm,Tanisha Wright,NULL,Penn State,14,457,19.8,0.073,23.7,7.3,2.6,3.1
644,13,2005,Detroit Shock,Dionnah Jackson,NULL,Oklahoma,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
645,14,2005,San Antonio Silver Stars,Shyra Ely-Gash,NULL,Tennessee,6,173,0.5,0.010,12.6,4.0,2.2,0.5
646,15,2005,Houston Comets,Roneeka Hodges,NULL,Florida State,11,320,8.9,0.060,18.4,6.0,1.8,1.1
647,16,2005,Indiana Fever,Yolanda Paige,NULL,West Virginia,1,13,0.0,-0.020,6.0,1.2,0.7,1.0
648,17,2005,Minnesota Lynx,Jacqueline Batteast,NULL,Notre Dame,2,34,-0.2,-0.030,6.5,1.1,0.9,0.3
